STDR_YY_CD,STDR_QU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TOT_WRC_POPLTN_CO,ML_WRC_POPLTN_CO,FML_WRC_POPLTN_CO,AGRDE_10_WRC_POPLTN_CO,AGRDE_20_WRC_POPLTN_CO,AGRDE_30_WRC_POPLTN_CO,AGRDE_40_WRC_POPLTN_CO,AGRDE_50_WRC_POPLTN_CO,AGRDE_60_ABOVE_WRC_POPLTN_CO,MAG_10_WRC_POPLTN_CO,MAG_20_WRC_POPLTN_CO,MAG_30_WRC_POPLTN_CO,MAG_40_WRC_POPLTN_CO,MAG_50_WRC_POPLTN_CO,MAG_60_ABOVE_WRC_POPLTN_CO,FAG_10_WRC_POPLTN_CO,FAG_20_WRC_POPLTN_CO,FAG_30_WRC_POPLTN_CO,FAG_40_WRC_POPLTN_CO,FAG_50_WRC_POPLTN_CO,FAG_60_ABOVE_WRC_POPLTN_CO
2021,1,A,골목상권,2110901,인헌고등학교(인헌중학교),262.0,154.0,108.0,3.0,44.0,64.0,75.0,55.0,21.0,3.0,23.0,40.0,40.0,32.0,16.0,0.0,21.0,24.0,35.0,23.0,5.0
2021,1,A,골목상권,2110902,사당역 4번,1201.0,739.0,462.0,1.0,193.0,270.0,296.0,250.0,191.0,0.0,84.0,171.0,204.0,158.0,122.0,1.0,109.0,99.0,92.0,92.0,69.0
2021,1,A,골목상권,2110903,방배아이파크아파트,7222.0,2653.0,4569.0,7.0,1242.0,1778.0,2487.0,1322.0,386.0,1.0,333.0,597.0,951.0,599.0,172.0,6.0,909.0,1181.0,1536.0,723.0,214.0
2021,1,A,골목상권,2110904,이수역 5번,835.0,468.0,367.0,4.0,167.0,217.0,239.0,139.0,69.0,1.0,90.0,125.0,135.0,59.0,58.0,3.0,77.0,92.0,104.0,80.0,11.0
2021,1,A,골목상권,2110905,방배노인종합복지관(이수중학교),287.0,176.0,111.0,1.0,36.0,71.0,71.0,63.0,45.0,0.0,18.0,38.0,45.0,41.0,34.0,1.0,18.0,33.0,26.0,22.0,11.0
2021,1,A,골목상권,2110906,서문여고,683.0,362.0,321.0,2.0,217.0,106.0,119.0,106.0,133.0,0.0,59.0,58.0,72.0,62.0,111.0,2.0,158.0,48.0,47.0,44.0,22.0
2021,1,A,골목상권,2110907,방배초등학교,878.0,506.0,372.0,8.0,144.0,197.0,239.0,157.0,133.0,5.0,66.0,109.0,122.0,99.0,105.0,3.0,78.0,88.0,117.0,58.0,28.0
2021,1,A,골목상권,2110908,구반포역,1525.0,377.0,1148.0,0.0,66.0,111.0,397.0,806.0,145.0,0.0,42.0,54.0,71.0,141.0,69.0,0.0,24.0,57.0,326.0,665.0,76.0
2021,1,A,골목상권,2110909,남태령역(서울전자고등학교),132.0,97.0,35.0,1.0,11.0,29.0,23.0,34.0,34.0,1.0,4.0,19.0,16.0,29.0,28.0,0.0,7.0,10.0,7.0,5.0,6.0
2021,1,A,골목상권,2110910,내방역 5번,614.0,240.0,374.0,5.0,72.0,124.0,157.0,176.0,80.0,3.0,30.0,69.0,52.0,49.0,37.0,2.0,42.0,55.0,105.0,127.0,43.0
2021,1,A,골목상권,2110911,방배배수지체육공원,29.0,22.0,7.0,0.0,6.0,3.0,7.0,5.0,8.0,0.0,6.0,2.0,4.0,4.0,6.0,0.0,0.0,1.0,3.0,1.0,2.0
2021,1,A,골목상권,2110912,방배동사이길,210.0,128.0,82.0,3.0,33.0,45.0,53.0,42.0,34.0,2.0,16.0,27.0,39.0,21.0,23.0,1.0,17.0,18.0,14.0,21.0,11.0
2021,1,A,골목상권,2110913,방현초등학교(방배119안전센터),3305.0,2117.0,1188.0,7.0,572.0,1265.0,879.0,376.0,206.0,4.0,272.0,824.0,627.0,237.0,153.0,3.0,300.0,441.0,252.0,139.0,53.0
2021,1,A,골목상권,2110914,내방역 6번,146.0,116.0,30.0,0.0,26.0,31.0,37.0,26.0,26.0,0.0,17.0,26.0,26.0,24.0,23.0,0.0,9.0,5.0,11.0,2.0,3.0
2021,1,A,골목상권,2110915,서래초등학교,2807.0,2202.0,605.0,14.0,421.0,877.0,1027.0,379.0,89.0,11.0,280.0,648.0,849.0,336.0,78.0,3.0,141.0,229.0,178.0,43.0,11.0
2021,1,A,골목상권,2110916,내방역 4번,1152.0,592.0,560.0,9.0,216.0,272.0,301.0,208.0,146.0,6.0,58.0,167.0,187.0,91.0,83.0,3.0,158.0,105.0,114.0,117.0,63.0
2021,1,A,골목상권,2110917,서초소방서,1505.0,939.0,566.0,6.0,157.0,432.0,402.0,355.0,153.0,2.0,72.0,281.0,295.0,181.0,108.0,4.0,85.0,151.0,107.0,174.0,45.0
2021,1,A,골목상권,2110918,방배역 3번,682.0,438.0,244.0,3.0,98.0,127.0,164.0,142.0,148.0,2.0,59.0,85.0,108.0,86.0,98.0,1.0,39.0,42.0,56.0,56.0,50.0
2021,1,A,골목상권,2110919,내방역 8번,1539.0,1126.0,413.0,3.0,142.0,311.0,413.0,419.0,251.0,1.0,60.0,179.0,331.0,354.0,201.0,2.0,82.0,132.0,82.0,65.0,50.0
2021,1,A,골목상권,2110920,방배역 2번(백석예술대학교),359.0,205.0,154.0,0.0,23.0,53.0,125.0,118.0,40.0,0.0,5.0,29.0,65.0,75.0,31.0,0.0,18.0,24.0,60.0,43.0,9.0
2021,1,A,골목상권,2110921,서울프랑스학교,522.0,321.0,201.0,7.0,63.0,71.0,118.0,142.0,121.0,2.0,30.0,43.0,82.0,90.0,74.0,5.0,33.0,28.0,36.0,52.0,47.0
2021,1,A,골목상권,2110922,내방역 1번,224.0,114.0,110.0,1.0,42.0,48.0,47.0,43.0,43.0,0.0,13.0,23.0,27.0,23.0,28.0,1.0,29.0,25.0,20.0,20.0,15.0
2021,1,A,골목상권,2110923,방배역 1번,210.0,153.0,57.0,0.0,34.0,56.0,55.0,41.0,24.0,0.0,21.0,38.0,42.0,34.0,18.0,0.0,13.0,18.0,13.0,7.0,6.0
2021,1,A,골목상권,2110924,반포4동주민센터(몽마르뜨공원),1330.0,886.0,444.0,5.0,203.0,305.0,407.0,298.0,112.0,1.0,85.0,181.0,300.0,236.0,83.0,4.0,118.0,124.0,107.0,62.0,29.0
2021,1,A,골목상권,2110925,서초중학교,873.0,496.0,377.0,0.0,104.0,137.0,244.0,222.0,166.0,0.0,38.0,65.0,146.0,132.0,115.0,0.0,66.0,72.0,98.0,90.0,51.0
2021,1,A,골목상권,2110926,신중초등학교,1610.0,1175.0,435.0,6.0,193.0,359.0,463.0,382.0,207.0,3.0,114.0,263.0,355.0,292.0,148.0,3.0,79.0,96.0,108.0,90.0,59.0
2021,1,A,골목상권,2110927,잠원역,745.0,553.0,192.0,2.0,93.0,342.0,198.0,98.0,12.0,2.0,82.0,218.0,159.0,81.0,11.0,0.0,11.0,124.0,39.0,17.0,1.0
2021,1,A,골목상권,2110928,서초우방유쉘아파트,596.0,491.0,105.0,1.0,57.0,109.0,125.0,205.0,99.0,1.0,29.0,76.0,109.0,190.0,86.0,0.0,28.0,33.0,16.0,15.0,13.0
2021,1,A,골목상권,2110929,남부터미널역 1번,21130.0,10703.0,10427.0,21.0,4446.0,4558.0,3912.0,7143.0,1050.0,4.0,1209.0,1890.0,1718.0,5123.0,759.0,17.0,3237.0,2668.0,2194.0,2020.0,291.0
2021,1,A,골목상권,2110930,서초동성당,2178.0,1774.0,404.0,8.0,284.0,588.0,694.0,433.0,171.0,2.0,190.0,448.0,591.0,393.0,150.0,6.0,94.0,140.0,103.0,40.0,21.0
2021,1,A,골목상권,2110931,삼성전자서울R&D(서울우면초등학교),100.0,51.0,49.0,0.0,37.0,31.0,18.0,7.0,7.0,0.0,12.0,16.0,10.0,7.0,6.0,0.0,25.0,15.0,8.0,0.0,1.0
2021,1,A,골목상권,2110932,서울시인재개발원,532.0,384.0,148.0,2.0,128.0,170.0,127.0,64.0,41.0,2.0,76.0,116.0,100.0,54.0,36.0,0.0,52.0,54.0,27.0,10.0,5.0
2021,1,A,골목상권,2110933,한국상담대학원대학교,679.0,60.0,619.0,0.0,344.0,156.0,86.0,63.0,30.0,0.0,10.0,15.0,15.0,5.0,15.0,0.0,334.0,141.0,71.0,58.0,15.0
2021,1,A,골목상권,2110934,우면주공아파트,998.0,677.0,321.0,6.0,198.0,291.0,253.0,164.0,86.0,5.0,83.0,217.0,195.0,113.0,64.0,1.0,115.0,74.0,58.0,51.0,22.0
2021,1,A,골목상권,2110935,한전아트센터,379.0,264.0,115.0,2.0,53.0,108.0,105.0,72.0,39.0,2.0,33.0,82.0,75.0,46.0,26.0,0.0,20.0,26.0,30.0,26.0,13.0
2021,1,A,골목상권,2110936,더케이호텔(양재리본타워2단지아파트),832.0,552.0,280.0,3.0,109.0,260.0,215.0,175.0,70.0,0.0,53.0,154.0,159.0,131.0,55.0,3.0,56.0,106.0,56.0,44.0,15.0
2021,1,A,골목상권,2110937,방아다리근린공원(횃불트리니티신학대학원대학교),2465.0,1270.0,1195.0,7.0,634.0,861.0,542.0,318.0,103.0,6.0,246.0,507.0,335.0,113.0,63.0,1.0,388.0,354.0,207.0,205.0,40.0
2021,1,A,골목상권,2110938,바우뫼공원,1784.0,1137.0,647.0,1.0,294.0,551.0,489.0,326.0,123.0,0.0,172.0,392.0,303.0,169.0,101.0,1.0,122.0,159.0,186.0,157.0,22.0
2021,1,A,골목상권,2110939,양재역 8번(양재동우체국),5945.0,4103.0,1842.0,23.0,971.0,1415.0,1465.0,1168.0,903.0,15.0,500.0,989.0,1056.0,798.0,745.0,8.0,471.0,426.0,409.0,370.0,158.0
2021,1,A,골목상권,2110940,양재근린공원(양재2동주민센터),1043.0,755.0,288.0,9.0,186.0,346.0,264.0,145.0,93.0,8.0,116.0,256.0,200.0,103.0,72.0,1.0,70.0,90.0,64.0,42.0,21.0
2021,1,A,골목상권,2110941,언남고등학교,261.0,158.0,103.0,0.0,33.0,46.0,89.0,58.0,35.0,0.0,14.0,26.0,51.0,40.0,27.0,0.0,19.0,20.0,38.0,18.0,8.0
2021,1,A,골목상권,2110942,염곡동 구룡사(포이동성당),3242.0,1952.0,1290.0,7.0,578.0,932.0,791.0,613.0,321.0,3.0,328.0,587.0,461.0,351.0,222.0,4.0,250.0,345.0,330.0,262.0,99.0
2021,1,A,골목상권,2110943,법제교육센터(버들어린이공원),1122.0,578.0,544.0,1.0,67.0,165.0,357.0,323.0,209.0,1.0,36.0,99.0,151.0,140.0,151.0,0.0,31.0,66.0,206.0,183.0,58.0
2021,1,A,골목상권,2110944,서울나래학교(염곡어린이공원),1053.0,735.0,318.0,10.0,133.0,246.0,201.0,217.0,246.0,8.0,98.0,194.0,153.0,139.0,143.0,2.0,35.0,52.0,48.0,78.0,103.0
2021,1,A,골목상권,2110945,본마을노인복지센터(서초구립내곡도서관),191.0,114.0,77.0,3.0,44.0,57.0,37.0,33.0,17.0,3.0,14.0,31.0,25.0,28.0,13.0,0.0,30.0,26.0,12.0,5.0,4.0
2021,1,A,골목상권,2110946,청계산원터골,48.0,24.0,24.0,0.0,2.0,6.0,8.0,16.0,16.0,0.0,2.0,3.0,6.0,3.0,10.0,0.0,0.0,3.0,2.0,13.0,6.0
2021,1,A,골목상권,2110947,청계산입구역 2번(내곡동주민센터),121.0,48.0,73.0,0.0,19.0,18.0,29.0,21.0,34.0,0.0,9.0,9.0,15.0,7.0,8.0,0.0,10.0,9.0,14.0,14.0,26.0
2021,1,A,골목상권,2110949,한남IC,1683.0,1193.0,490.0,5.0,288.0,565.0,435.0,305.0,85.0,2.0,112.0,398.0,347.0,261.0,73.0,3.0,176.0,167.0,88.0,44.0,12.0
2021,1,A,골목상권,2110950,논현역 7번,2981.0,1929.0,1052.0,1.0,829.0,1305.0,518.0,230.0,98.0,0.0,418.0,886.0,383.0,173.0,69.0,1.0,411.0,419.0,135.0,57.0,29.0
2021,1,A,골목상권,2110951,신사은행나무공원,273.0,75.0,198.0,0.0,35.0,83.0,96.0,51.0,8.0,0.0,6.0,24.0,27.0,15.0,3.0,0.0,29.0,59.0,69.0,36.0,5.0
2021,1,A,골목상권,2110952,논현목련공원,117.0,65.0,52.0,0.0,21.0,23.0,27.0,22.0,24.0,0.0,9.0,13.0,13.0,14.0,16.0,0.0,12.0,10.0,14.0,8.0,8.0
2021,1,A,골목상권,2110953,학동근린공원,2487.0,1583.0,904.0,15.0,679.0,891.0,571.0,218.0,113.0,0.0,336.0,572.0,409.0,180.0,86.0,15.0,343.0,319.0,162.0,38.0,27.0
2021,1,A,골목상권,2110954,국기원,636.0,445.0,191.0,0.0,89.0,142.0,187.0,94.0,124.0,0.0,35.0,97.0,161.0,74.0,78.0,0.0,54.0,45.0,26.0,20.0,46.0
2021,1,A,골목상권,2110955,논현초등학교,3430.0,2238.0,1192.0,19.0,719.0,823.0,793.0,625.0,451.0,13.0,417.0,568.0,554.0,389.0,297.0,6.0,302.0,255.0,239.0,236.0,154.0
2021,1,A,골목상권,2110956,언주역 8번,1199.0,758.0,441.0,4.0,361.0,471.0,199.0,87.0,77.0,2.0,158.0,307.0,163.0,70.0,58.0,2.0,203.0,164.0,36.0,17.0,19.0
2021,1,A,골목상권,2110957,언북중학교,1251.0,831.0,420.0,1.0,262.0,379.0,317.0,147.0,145.0,1.0,146.0,241.0,215.0,109.0,119.0,0.0,116.0,138.0,102.0,38.0,26.0
2021,1,A,골목상권,2110958,역삼역 4번,994.0,759.0,235.0,1.0,96.0,197.0,300.0,295.0,105.0,1.0,46.0,133.0,254.0,240.0,85.0,0.0,50.0,64.0,46.0,55.0,20.0
2021,1,A,골목상권,2110959,신구중학교,271.0,140.0,131.0,0.0,14.0,66.0,82.0,79.0,30.0,0.0,7.0,36.0,49.0,29.0,19.0,0.0,7.0,30.0,33.0,50.0,11.0
2021,1,A,골목상권,2110960,은광여고,1522.0,692.0,830.0,5.0,207.0,255.0,373.0,502.0,180.0,4.0,55.0,110.0,190.0,212.0,121.0,1.0,152.0,145.0,183.0,290.0,59.0
2021,1,A,골목상권,2110961,언주역 3번,962.0,673.0,289.0,5.0,172.0,286.0,248.0,140.0,111.0,3.0,97.0,184.0,187.0,112.0,90.0,2.0,75.0,102.0,61.0,28.0,21.0
2021,1,A,골목상권,2110962,도산공원북측,557.0,487.0,70.0,1.0,66.0,80.0,242.0,144.0,24.0,0.0,45.0,70.0,226.0,130.0,16.0,1.0,21.0,10.0,16.0,14.0,8.0
2021,1,A,골목상권,2110963,역삼월드메르디앙아파트,780.0,547.0,233.0,1.0,126.0,185.0,226.0,154.0,88.0,0.0,79.0,146.0,171.0,97.0,54.0,1.0,47.0,39.0,55.0,57.0,34.0
2021,1,A,골목상권,2110964,싸리고개근린공원,217.0,124.0,93.0,0.0,29.0,60.0,59.0,34.0,35.0,0.0,8.0,32.0,36.0,23.0,25.0,0.0,21.0,28.0,23.0,11.0,10.0
2021,1,A,골목상권,2110965,언주역 6번,1139.0,788.0,351.0,1.0,174.0,379.0,378.0,142.0,65.0,1.0,104.0,276.0,284.0,74.0,49.0,0.0,70.0,103.0,94.0,68.0,16.0
2021,1,A,골목상권,2110966,논현2동주민센터,1637.0,1017.0,620.0,18.0,470.0,498.0,300.0,218.0,133.0,7.0,256.0,298.0,200.0,147.0,109.0,11.0,214.0,200.0,100.0,71.0,24.0
2021,1,A,골목상권,2110967,역삼역 8번,377.0,228.0,149.0,0.0,63.0,92.0,89.0,92.0,41.0,0.0,31.0,51.0,60.0,56.0,30.0,0.0,32.0,41.0,29.0,36.0,11.0
2021,1,A,골목상권,2110968,강남구청역 2번,1023.0,596.0,427.0,7.0,327.0,204.0,133.0,121.0,231.0,4.0,177.0,117.0,81.0,68.0,149.0,3.0,150.0,87.0,52.0,53.0,82.0
2021,1,A,골목상권,2110969,베르사이유1아파트,1546.0,1230.0,316.0,4.0,231.0,442.0,483.0,285.0,101.0,2.0,165.0,345.0,402.0,239.0,77.0,2.0,66.0,97.0,81.0,46.0,24.0
2021,1,A,골목상권,2110970,학동초등학교,378.0,236.0,142.0,1.0,66.0,98.0,102.0,65.0,46.0,0.0,27.0,49.0,66.0,57.0,37.0,1.0,39.0,49.0,36.0,8.0,9.0
2021,1,A,골목상권,2110971,선정릉역 4번,1542.0,900.0,642.0,11.0,278.0,455.0,380.0,254.0,164.0,6.0,140.0,270.0,245.0,120.0,119.0,5.0,138.0,185.0,135.0,134.0,45.0
2021,1,A,골목상권,2110972,강남세브란스병원미래의학연구센터,2628.0,1440.0,1188.0,17.0,539.0,669.0,692.0,581.0,130.0,4.0,240.0,428.0,438.0,258.0,72.0,13.0,299.0,241.0,254.0,323.0,58.0
2021,1,A,골목상권,2110973,강남구청역 4번,1451.0,786.0,665.0,4.0,275.0,333.0,289.0,271.0,279.0,1.0,146.0,203.0,162.0,130.0,144.0,3.0,129.0,130.0,127.0,141.0,135.0
2021,1,A,골목상권,2110974,언주중학교,292.0,179.0,113.0,3.0,60.0,72.0,89.0,44.0,24.0,3.0,27.0,43.0,62.0,28.0,16.0,0.0,33.0,29.0,27.0,16.0,8.0
2021,1,A,골목상권,2110975,매봉역 1번,10837.0,6932.0,3905.0,34.0,2175.0,2199.0,3202.0,3019.0,208.0,21.0,1010.0,1161.0,2184.0,2402.0,154.0,13.0,1165.0,1038.0,1018.0,617.0,54.0
2021,1,A,골목상권,2110976,언북초등학교,578.0,332.0,246.0,1.0,111.0,188.0,126.0,86.0,66.0,0.0,41.0,115.0,83.0,49.0,44.0,1.0,70.0,73.0,43.0,37.0,22.0
2021,1,A,골목상권,2110977,논현로18길,148.0,102.0,46.0,0.0,22.0,32.0,45.0,29.0,20.0,0.0,14.0,20.0,33.0,20.0,15.0,0.0,8.0,12.0,12.0,9.0,5.0
2021,1,A,골목상권,2110978,도곡2동주민센터(대치중학교),331.0,186.0,145.0,0.0,46.0,70.0,72.0,114.0,29.0,0.0,20.0,41.0,47.0,62.0,16.0,0.0,26.0,29.0,25.0,52.0,13.0
2021,1,A,골목상권,2110979,청담초등학교,2996.0,1912.0,1084.0,4.0,522.0,922.0,768.0,567.0,213.0,4.0,228.0,628.0,535.0,343.0,174.0,0.0,294.0,294.0,233.0,224.0,39.0
2021,1,A,골목상권,2110980,개포지구대옆,663.0,482.0,181.0,0.0,90.0,198.0,202.0,111.0,62.0,0.0,45.0,142.0,168.0,72.0,55.0,0.0,45.0,56.0,34.0,39.0,7.0
2021,1,A,골목상권,2110981,국악고교사거리,361.0,216.0,145.0,2.0,57.0,77.0,110.0,81.0,34.0,0.0,27.0,36.0,72.0,56.0,25.0,2.0,30.0,41.0,38.0,25.0,9.0
2021,1,A,골목상권,2110982,강남구보훈회관,166.0,74.0,92.0,0.0,31.0,34.0,41.0,41.0,19.0,0.0,7.0,13.0,25.0,14.0,15.0,0.0,24.0,21.0,16.0,27.0,4.0
2021,1,A,골목상권,2110983,국립국악고등학교,783.0,534.0,249.0,6.0,126.0,212.0,125.0,145.0,169.0,2.0,44.0,137.0,94.0,111.0,146.0,4.0,82.0,75.0,31.0,34.0,23.0
2021,1,A,골목상권,2110984,포이초등학교(개포목련어린이공원),1556.0,1046.0,510.0,2.0,236.0,342.0,331.0,306.0,339.0,0.0,140.0,241.0,211.0,199.0,255.0,2.0,96.0,101.0,120.0,107.0,84.0
2021,1,A,골목상권,2110985,청담근린공원,1338.0,948.0,390.0,0.0,193.0,447.0,374.0,226.0,98.0,0.0,98.0,346.0,275.0,157.0,72.0,0.0,95.0,101.0,99.0,69.0,26.0
2021,1,A,골목상권,2110986,삼성중앙역 7번,90.0,59.0,31.0,0.0,9.0,18.0,36.0,19.0,8.0,0.0,3.0,6.0,29.0,15.0,6.0,0.0,6.0,12.0,7.0,4.0,2.0
2021,1,A,골목상권,2110987,영동대교남단,473.0,237.0,236.0,2.0,91.0,86.0,93.0,107.0,94.0,1.0,46.0,51.0,44.0,40.0,55.0,1.0,45.0,35.0,49.0,67.0,39.0
2021,1,A,골목상권,2110988,청담역 3번,1594.0,1016.0,578.0,1.0,243.0,425.0,364.0,346.0,215.0,1.0,82.0,247.0,247.0,262.0,177.0,0.0,161.0,178.0,117.0,84.0,38.0
2021,1,A,골목상권,2110989,대치동아우편취급국,444.0,270.0,174.0,9.0,90.0,148.0,75.0,68.0,54.0,0.0,43.0,102.0,43.0,44.0,38.0,9.0,47.0,46.0,32.0,24.0,16.0
2021,1,A,골목상권,2110990,청담역 12번,262.0,109.0,153.0,2.0,61.0,92.0,56.0,36.0,15.0,0.0,12.0,32.0,29.0,23.0,13.0,2.0,49.0,60.0,27.0,13.0,2.0
2021,1,A,골목상권,2110991,삼성중앙역 5번,1246.0,794.0,452.0,1.0,111.0,415.0,339.0,275.0,105.0,1.0,28.0,243.0,229.0,216.0,77.0,0.0,83.0,172.0,110.0,59.0,28.0
2021,1,A,골목상권,2110992,도곡초등학교,2179.0,1144.0,1035.0,3.0,269.0,440.0,484.0,524.0,459.0,1.0,108.0,253.0,258.0,260.0,264.0,2.0,161.0,187.0,226.0,264.0,195.0
2021,1,A,골목상권,2110993,개포지하차도 북측,70.0,53.0,17.0,0.0,3.0,9.0,19.0,23.0,16.0,0.0,2.0,7.0,16.0,18.0,10.0,0.0,1.0,2.0,3.0,5.0,6.0
2021,1,A,골목상권,2110994,개포고등학교,494.0,382.0,112.0,7.0,65.0,161.0,123.0,110.0,28.0,4.0,47.0,134.0,103.0,73.0,21.0,3.0,18.0,27.0,20.0,37.0,7.0
2021,1,A,골목상권,2110995,봉은사역 4번,5085.0,3711.0,1374.0,9.0,978.0,2002.0,1271.0,637.0,188.0,2.0,575.0,1477.0,990.0,523.0,144.0,7.0,403.0,525.0,281.0,114.0,44.0
2021,1,A,골목상권,2110996,대치2동주민센터,1959.0,1227.0,732.0,2.0,83.0,278.0,351.0,342.0,903.0,0.0,48.0,209.0,277.0,247.0,446.0,2.0,35.0,69.0,74.0,95.0,457.0
2021,1,A,골목상권,2110997,대청초등학교,1724.0,959.0,765.0,4.0,230.0,291.0,391.0,383.0,425.0,2.0,111.0,162.0,200.0,210.0,274.0,2.0,119.0,129.0,191.0,173.0,151.0
2021,1,A,골목상권,2110998,은곡마을(은곡마을공원),23.0,15.0,8.0,0.0,2.0,8.0,6.0,5.0,2.0,0.0,0.0,4.0,5.0,5.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0
2021,1,A,골목상권,2110999,윗방죽마을공원,268.0,130.0,138.0,2.0,19.0,43.0,44.0,83.0,77.0,1.0,12.0,27.0,27.0,39.0,24.0,1.0,7.0,16.0,17.0,44.0,53.0
2021,1,A,골목상권,2111000,대왕초등학교(세곡동사거리서남측),39.0,20.0,19.0,0.0,7.0,10.0,12.0,8.0,2.0,0.0,0.0,4.0,10.0,4.0,2.0,0.0,7.0,6.0,2.0,4.0,0.0
2021,1,A,골목상권,2111001,아래방죽마을공원(율현초등학교),70.0,44.0,26.0,0.0,2.0,10.0,16.0,22.0,20.0,0.0,1.0,7.0,13.0,13.0,10.0,0.0,1.0,3.0,3.0,9.0,10.0
2021,1,A,골목상권,2111002,한국교통안전공단 강남자동차검사소,317.0,115.0,202.0,0.0,22.0,63.0,65.0,96.0,71.0,0.0,7.0,31.0,21.0,26.0,30.0,0.0,15.0,32.0,44.0,70.0,41.0
2021,1,A,골목상권,2111003,삼전역 4번,1991.0,1333.0,658.0,6.0,249.0,412.0,547.0,436.0,341.0,1.0,160.0,278.0,331.0,307.0,256.0,5.0,89.0,134.0,216.0,129.0,85.0
2021,1,A,골목상권,2111004,삼전역 1번,2036.0,1331.0,705.0,13.0,263.0,407.0,504.0,376.0,473.0,0.0,108.0,261.0,337.0,239.0,386.0,13.0,155.0,146.0,167.0,137.0,87.0
2021,1,A,골목상권,2111005,삼전역 3번,1865.0,1358.0,507.0,0.0,320.0,617.0,459.0,302.0,167.0,0.0,215.0,449.0,339.0,222.0,133.0,0.0,105.0,168.0,120.0,80.0,34.0
2021,1,A,골목상권,2111006,석촌고분역 1번,1112.0,721.0,391.0,0.0,127.0,292.0,337.0,203.0,153.0,0.0,56.0,169.0,242.0,135.0,119.0,0.0,71.0,123.0,95.0,68.0,34.0
2021,1,A,골목상권,2111007,석촌고분역 4번,936.0,480.0,456.0,0.0,107.0,215.0,255.0,242.0,117.0,0.0,43.0,116.0,142.0,109.0,70.0,0.0,64.0,99.0,113.0,133.0,47.0
2021,1,A,골목상권,2111008,석촌고분역 3번,1600.0,1210.0,390.0,1.0,185.0,292.0,294.0,400.0,428.0,1.0,151.0,243.0,216.0,259.0,340.0,0.0,34.0,49.0,78.0,141.0,88.0
2021,1,A,골목상권,2111009,송파책박물관,127.0,92.0,35.0,1.0,13.0,38.0,27.0,22.0,26.0,0.0,11.0,32.0,17.0,14.0,18.0,1.0,2.0,6.0,10.0,8.0,8.0
2021,1,A,골목상권,2111010,석촌역 7번,1428.0,975.0,453.0,3.0,162.0,289.0,351.0,325.0,298.0,1.0,88.0,176.0,244.0,224.0,242.0,2.0,74.0,113.0,107.0,101.0,56.0
2021,1,A,골목상권,2111011,잠실나루역,9608.0,7747.0,1861.0,42.0,1275.0,3018.0,2795.0,2046.0,432.0,18.0,924.0,2492.0,2309.0,1674.0,330.0,24.0,351.0,526.0,486.0,372.0,102.0
2021,1,A,골목상권,2111012,석촌역 6번,732.0,332.0,400.0,2.0,91.0,127.0,180.0,183.0,149.0,2.0,23.0,56.0,83.0,93.0,75.0,0.0,68.0,71.0,97.0,90.0,74.0
2021,1,A,골목상권,2111013,송파나루역 1번(송리단길),2234.0,1456.0,778.0,8.0,320.0,568.0,650.0,435.0,253.0,3.0,160.0,384.0,445.0,290.0,174.0,5.0,160.0,184.0,205.0,145.0,79.0
2021,1,A,골목상권,2111014,송파나루역 2번,525.0,275.0,250.0,1.0,43.0,76.0,121.0,190.0,94.0,0.0,21.0,42.0,69.0,83.0,60.0,1.0,22.0,34.0,52.0,107.0,34.0
2021,1,A,골목상권,2111015,석촌역 3번,1352.0,778.0,574.0,1.0,151.0,315.0,350.0,351.0,184.0,1.0,72.0,199.0,216.0,181.0,109.0,0.0,79.0,116.0,134.0,170.0,75.0
2021,1,A,골목상권,2111016,송파역 2번,3803.0,1601.0,2202.0,15.0,1126.0,1104.0,801.0,601.0,156.0,8.0,407.0,533.0,427.0,165.0,61.0,7.0,719.0,571.0,374.0,436.0,95.0
2021,1,A,골목상권,2111017,송파나루역 3번,688.0,480.0,208.0,5.0,317.0,167.0,84.0,70.0,45.0,4.0,217.0,116.0,53.0,50.0,40.0,1.0,100.0,51.0,31.0,20.0,5.0
2021,1,A,골목상권,2111018,풍납초등학교(풍납백제문화공원),26.0,23.0,3.0,0.0,1.0,5.0,10.0,6.0,4.0,0.0,1.0,4.0,8.0,6.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0
2021,1,A,골목상권,2111019,한성백제역 3번,1524.0,1000.0,524.0,2.0,207.0,448.0,428.0,254.0,185.0,2.0,103.0,303.0,300.0,164.0,128.0,0.0,104.0,145.0,128.0,90.0,57.0
2021,1,A,골목상권,2111020,방이동고분군(방산고등학교),304.0,225.0,79.0,1.0,20.0,103.0,84.0,54.0,42.0,0.0,7.0,73.0,64.0,48.0,33.0,1.0,13.0,30.0,20.0,6.0,9.0
2021,1,A,골목상권,2111021,방이역 4번,7674.0,5867.0,1807.0,22.0,792.0,1328.0,1977.0,2139.0,1416.0,15.0,392.0,911.0,1551.0,1769.0,1229.0,7.0,400.0,417.0,426.0,370.0,187.0
2021,1,A,골목상권,2111022,석촌중학교(방이육교),567.0,255.0,312.0,1.0,48.0,105.0,141.0,206.0,66.0,0.0,28.0,66.0,72.0,57.0,32.0,1.0,20.0,39.0,69.0,149.0,34.0
