매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
16447.51648,2020,관광특구,1001496,강남 마이스 관광특구,1,2,12,24,13,15904,0,0,0,0,0,0,0,0,90544,5320,14459,14561,14670,14736,14524,9591,8002,52,4,10,1,0,237891,4560,20323,26443,19121,10720,9376,43902,0,5,0
138526.5646,2020,발달상권,2120185,논현역,1,3,52,3692,2342,12764,52,6,305,363,153,42,33,58,2889402,528141,432936,447142,439153,448141,450151,358290,313591,164,1,11,0,17,321182,182244,637286,736256,550069,353269,430280,7758,14110,3,1
140984.0334,2020,발달상권,2120186,가로수길,1,3,27,3386,1870,6518,60,0,228,140,83,43,50,63,2189619,326950,314544,329795,323951,330297,339945,297258,253825,93,3,4,0,12,256687,245505,526145,491684,371544,237439,317303,16102,0,2,0
220738.865,2020,발달상권,2120187,신논현역,1,3,78,4994,3515,13076,59,6,382,176,64,11,73,41,3141527,533927,458070,475765,464600,471937,488430,424603,358123,216,3,6,0,37,382392,232644,889559,804229,541004,323243,350847,2657,20993,3,1
45620.82764,2020,발달상권,2120188,압구정역,1,3,42,1137,583,8579,20,3,56,37,13,14,48,50,1651156,177439,248234,261247,252384,255194,263074,211813,159211,359,1,16,1,7,251745,234963,300146,336543,310912,207088,261503,49601,19180,6,1
155384.0599,2020,발달상권,2120190,강남을지병원,1,3,33,2273,1327,11703,48,5,226,191,43,47,33,2,1424881,229423,215670,226911,220494,226567,225928,168707,140603,115,0,4,0,10,295195,105237,312778,382210,288105,152985,183563,21736,0,6,0
133538.8012,2020,발달상권,2120191,학동역,1,3,51,4551,3003,13862,80,24,327,510,52,38,13,150,1892175,335030,290264,298061,292848,298988,293096,221487,197430,77,4,7,0,4,366286,145240,409946,496025,363671,212622,264673,16405,14398,6,1
134359.9066,2020,발달상권,2120192,뱅뱅사거리,1,3,67,6563,4491,27462,46,13,413,511,102,46,147,175,1705608,289938,269201,277912,269332,275249,269172,181036,163708,112,1,18,0,19,317599,125438,348253,461976,352778,210977,206185,8991,0,3,0
65692.43478,2020,발달상권,2120193,도산공원교차로,1,3,21,1196,602,6384,32,0,75,50,39,26,49,68,638469,84662,96698,103646,100241,103676,103142,73252,57813,48,1,5,0,1,185023,47308,130612,171404,131968,72421,84755,8942,0,3,0
106664.0259,2020,발달상권,2120194,언주역(차병원),1,3,47,2556,1687,12628,60,8,410,314,72,26,36,66,1670711,280321,254745,266462,259552,265974,261402,193069,169508,95,1,3,0,15,242446,88308,368293,484446,332730,189018,207914,9463,6905,8,1
71867.26812,2020,발달상권,2120195,성수대교남단,1,3,12,455,237,5611,8,6,26,12,18,24,23,1,995515,125596,141045,151830,148920,152139,158547,137160,105873,92,0,10,0,4,126829,104511,223954,234184,175484,111697,145686,26058,0,3,0
112796.3662,2020,발달상권,2120196,서울세관,1,3,16,1385,903,9687,26,0,23,28,11,29,6,32,814904,138354,124880,130974,128212,130984,128998,90151,80705,51,4,7,0,3,185479,73236,158429,213172,167238,92143,110685,10036,0,7,0
145720.8541,2020,발달상권,2120197,역삼역,1,3,143,5436,3697,58694,100,12,790,427,188,113,21,37,3509396,471573,562928,595575,575614,591263,570911,333813,279293,254,8,25,0,46,562806,151724,844309,1025467,691511,414686,381698,67650,33498,7,1
139815.9239,2020,발달상권,2120198,구역삼세무서,1,3,39,7479,5101,11531,137,51,840,608,173,167,48,49,2182428,449963,334007,340158,333087,340480,331117,254568,249011,78,1,3,0,34,291469,151616,524269,598110,400284,232688,275462,8269,0,7,0
304830.8362,2020,발달상권,2120199,경복아파트교차로,1,3,14,737,485,3830,17,4,139,35,8,1,2,46,522457,94101,78477,81167,80073,81699,80024,63260,57756,19,0,2,0,6,112742,35991,105199,149884,101703,60739,68941,6336,0,4,0
144641.0338,2020,발달상권,2120200,학동사거리,1,3,36,1013,568,9363,14,10,50,19,12,6,2,77,1295070,187611,179188,198659,195314,201356,206633,177931,135991,136,0,6,0,4,266597,94254,303984,354061,236769,142054,163949,23114,0,4,0
118578.5225,2020,발달상권,2120201,도곡1동,1,3,15,1873,1076,11559,43,31,171,102,88,94,31,0,1012530,192736,152947,153866,151743,153858,150496,126320,123298,46,0,6,0,10,169293,151067,169046,204727,194453,131256,161981,12029,0,6,0
94795.17143,2020,발달상권,2120202,압구정로데오역(압구정로데오),1,3,35,1880,789,11735,13,0,2,16,0,48,33,457,2203590,273737,306657,333387,328839,335811,350824,309823,238250,146,1,5,2,5,265701,207074,519059,534869,389363,245316,307910,30974,10047,3,1
82315.11929,2020,발달상권,2120203,강남구청역,1,3,39,1552,906,7726,24,4,79,84,22,3,6,118,1927837,313207,290700,304496,299320,305208,302017,226048,200048,111,2,7,0,10,173251,204277,378031,474522,381578,227022,262405,12262,18061,6,1
152872.0213,2020,발달상권,2120204,르네상스호텔사거리,1,3,24,1580,1096,41471,21,2,242,359,135,129,38,290,1326053,185035,211923,222299,215114,221801,215584,131250,108081,47,7,8,0,3,160960,88452,257279,355689,276141,176016,172475,28396,0,3,0
59299.16803,2020,발달상권,2120205,매봉역,1,3,24,1102,573,13950,23,37,59,28,57,39,27,5,551262,87960,84028,86780,84622,86510,86021,64021,59280,33,0,1,0,6,122443,51017,93482,110127,104104,84645,107886,156,0,6,0
65142.55715,2020,발달상권,2120206,개나리아파트,1,3,31,4051,2075,5280,50,10,243,135,64,42,55,282,1364870,301751,205585,209412,207443,210476,205753,165571,160633,45,2,4,0,5,148412,206169,222024,289977,280294,170649,195755,5643,0,8,0
119284.1053,2020,발달상권,2120207,선정릉역,1,3,42,6835,3858,12151,179,49,777,501,246,96,53,440,1821968,384979,271691,276305,273669,278583,274663,229065,217991,83,5,5,0,3,323475,225726,342522,426301,366468,203868,257083,13411,12396,11,1
129807.9477,2020,발달상권,2120208,청담사거리(청담동명품거리),1,3,42,3296,1887,10577,46,0,58,138,241,64,31,204,1616423,293998,227674,244126,242322,245993,250454,218959,186894,148,3,9,0,7,331336,155605,309333,380691,302317,205985,262490,40950,0,8,0
83775.38768,2020,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",1,3,24,1348,629,8984,19,21,30,31,11,43,62,170,580471,97066,85327,88547,87744,88858,89208,74478,66308,79,2,4,0,0,134148,92280,76750,104668,112741,78218,115814,3659,0,3,0
135058.3631,2020,발달상권,2120210,선릉역,1,3,93,4534,3089,48780,93,30,745,692,112,101,5,141,4946442,765100,762929,798259,778900,799219,784090,550286,472759,181,1,13,0,15,360433,546445,920163,1184744,997468,655258,642366,50258,42928,6,1
118226.7857,2020,발달상권,2120211,도성초등학교,1,3,7,1620,699,984,22,3,68,51,66,38,22,74,868026,114767,122990,125636,125561,126521,127074,126149,114095,31,0,1,0,4,72437,242003,111827,123589,171332,103382,115893,2710,0,4,0
43229.47878,2020,발달상권,2120212,한티역,1,3,21,1554,713,713,20,0,54,53,47,14,52,59,1153472,188543,158291,163558,162879,163915,164467,176172,164189,75,1,7,1,6,112734,384116,120636,116043,241266,148908,142505,10617,8891,4,1
91001.07001,2020,발달상권,2120213,삼성중앙역,1,3,34,4240,2354,8472,85,29,481,195,75,38,32,266,1691342,330625,256785,264245,259324,264787,259672,200429,186100,51,2,2,0,11,228925,147166,299754,427440,373938,208465,234580,2856,3337,3,1
132583.4426,2020,발달상권,2120214,영동대교남단교차로,1,3,18,744,303,3990,7,0,0,16,0,0,0,200,257953,33495,39031,40748,40231,40870,40851,30809,25415,21,0,2,0,1,89135,26073,38580,58698,50217,39539,44846,5507,0,1,0
82870.03629,2020,발달상권,2120215,포스코사거리,1,3,68,3112,1894,61656,26,0,291,474,131,195,12,273,3103859,503336,493001,516054,498904,514673,489817,310516,280894,138,1,21,0,17,318625,311873,585574,819189,696782,377001,313443,36423,0,7,0
26772.23261,2020,발달상권,2120216,경기고교사거리(경기고교앞사거리),1,3,15,227,152,4934,1,0,0,0,0,0,0,12,183802,17192,27921,29163,28702,29051,29041,21800,18123,31,0,3,0,1,71694,19921,27010,39617,34972,26906,35377,37457,0,6,0
102385.9082,2020,발달상권,2120217,대치사거리,1,3,18,3938,2041,2779,99,31,314,265,213,65,19,47,1210209,219067,180334,183046,180786,183101,178906,155241,148794,35,0,3,0,18,159410,291605,175669,209172,241710,150780,141276,5302,0,5,0
0,2020,발달상권,2120218,코엑스,1,3,24,19,11,290,0,0,0,0,0,0,0,0,44554,2819,6552,6944,6850,7235,7251,5326,4396,32,3,7,0,0,145396,2558,10131,12438,9451,5371,4605,12228,0,3,0
75949.78502,2020,발달상권,2120219,은마아파트,1,3,36,1115,446,17161,18,0,13,24,37,19,48,71,1088141,178381,149169,152267,152299,151456,152147,171188,159614,62,0,6,0,1,149660,413516,115257,101295,198411,133418,126243,15477,0,7,0
28465.80389,2020,발달상권,2120220,대치역,1,3,24,845,264,5578,2,0,0,0,0,0,0,212,496658,78680,70346,71322,70055,70762,70999,75273,67903,82,1,8,0,0,163253,174327,45358,41520,94639,65780,75034,14231,9343,5,1
55922.17455,2020,발달상권,2120221,봉은사역,1,3,17,659,451,19513,7,0,5,42,23,31,1,75,423297,66176,65648,67704,66274,67970,66648,46733,42318,48,3,6,0,7,124925,47317,71642,98650,86921,55909,62857,24938,7894,6,1
29715.05956,2020,발달상권,2120222,삼성역,1,3,48,596,375,43324,8,0,3,24,31,7,31,3,944012,73432,154310,164000,156652,164237,158196,80964,65654,107,4,15,1,8,356336,73506,202812,271099,196296,107182,93119,91333,39401,13,1
4574.400362,2020,발달상권,2120223,휘문고교사거리,1,3,6,332,111,9166,9,0,3,20,23,3,0,34,200839,19497,32618,34121,32593,33999,32684,18639,16183,21,0,0,0,0,133569,27860,35676,49600,42044,23587,22071,8148,0,5,0
146745.6812,2020,발달상권,2120224,수서역,1,3,24,633,434,12418,0,0,0,0,0,0,0,0,212957,40873,32800,32992,32671,32884,32819,25746,23045,42,0,4,0,0,60183,20800,22623,36981,35378,30228,66947,7219,41067,4,1
72992.81159,2020,전통시장,2130303,영동전통시장,1,3,3,1169,724,242,18,13,104,77,9,10,0,2,403791,76095,58695,60621,59844,61527,63267,53963,45875,7,0,0,0,3,39097,20950,101952,102296,71244,47073,60276,0,0,0,0
64939.27174,2020,전통시장,2130310,강남개포시장,1,3,9,108,83,298,0,0,0,0,0,0,0,0,185038,14710,26260,26545,27085,26496,27199,26994,24460,26,0,3,0,3,25363,39154,21206,19769,32760,28677,43471,2238,4596,2,1
16574.6721,2020,관광특구,1001496,강남 마이스 관광특구,1,3,12,24,13,15904,0,0,0,0,0,0,0,0,97662,6182,14696,15628,15297,16139,16028,10950,8926,52,4,10,1,0,237891,5557,22263,27809,20644,11559,9831,43919,0,5,0
109269.4951,2020,발달상권,2120185,논현역,1,4,51,3768,2428,12764,52,4,281,370,159,58,14,76,2690468,482339,415956,421903,421518,404026,394234,334273,298556,105,1,7,0,0,321182,163227,566403,695322,520296,340076,405145,7369,12793,3,1
105196.2073,2020,발달상권,2120186,가로수길,1,4,27,3152,1777,6518,62,0,196,151,94,54,43,88,2116401,319491,311520,320508,321290,312646,315629,285513,249293,42,2,4,0,0,256687,229499,483133,491982,368797,236796,306194,14021,0,2,0
169939.2911,2020,발달상권,2120187,신논현역,1,4,78,5512,3959,13076,61,5,365,218,64,28,43,75,2970832,499164,441754,453476,453507,438280,441256,401190,341368,154,3,7,0,0,382392,211455,795654,775815,524436,316849,346623,2134,18570,3,1
34102.47308,2020,발달상권,2120188,압구정역,1,4,42,1129,598,8579,20,1,55,36,15,8,26,80,1606274,180842,246123,256258,253648,241828,239213,208215,160991,213,0,14,1,0,251745,202160,288171,339400,309635,208373,258534,43791,17173,6,1
127740.1005,2020,발달상권,2120190,강남을지병원,1,4,33,2274,1334,11703,46,0,174,215,40,34,32,30,1386689,223673,215476,225660,224192,212261,204319,164518,140266,72,0,3,0,0,295195,97254,294863,375387,285925,152917,180342,18350,0,6,0
117410.4626,2020,발달상권,2120191,학동역,1,4,48,4394,2961,13862,82,18,307,559,57,30,20,155,1804491,315805,284657,290224,290589,277021,261446,210099,190453,65,4,6,0,0,366286,132512,386174,480762,348476,207745,248822,15554,13527,6,1
117786.3427,2020,발달상권,2120192,뱅뱅사거리,1,4,64,6735,4796,27462,47,11,405,536,94,52,56,278,1739894,306317,282436,285374,283410,269770,255174,188786,174945,87,2,13,0,1,317599,133970,346716,463774,356016,218021,221396,8227,0,3,0
46127.2831,2020,발달상권,2120193,도산공원교차로,1,4,22,1184,596,6384,33,0,51,65,36,21,32,102,610555,80294,95757,100976,100388,95146,91000,70536,56750,19,0,4,0,0,185023,42815,120148,164304,129896,70776,82617,8106,0,3,0
102998.1899,2020,발달상권,2120194,언주역(차병원),1,4,45,2599,1764,12628,63,5,400,330,80,39,13,97,1658788,291644,260786,265059,263318,252179,242604,198581,176261,67,1,3,0,0,242446,81180,354726,484468,334217,191744,212452,9036,6588,8,1
74088.70199,2020,발달상권,2120195,성수대교남단,1,4,12,444,224,5611,9,5,23,26,15,6,21,26,939803,120445,135669,144245,145054,139390,141934,130530,102979,51,0,8,0,0,126829,94409,203779,220725,171309,110091,139490,24093,0,3,0
123687.6043,2020,발달상권,2120196,서울세관,1,4,15,1346,899,9687,24,0,16,19,10,22,17,33,813970,140698,128369,132511,132748,126396,119355,92073,82518,36,4,5,0,0,185479,70339,152510,212710,171791,95092,111527,9180,0,7,0
127221.5693,2020,발달상권,2120197,역삼역,1,4,145,6012,4306,58694,101,6,749,419,202,135,61,39,3233852,440410,545812,564476,560793,519743,479661,303142,260225,172,2,25,0,0,562806,126463,747262,963118,656441,383821,356748,61619,31121,7,1
125277.7397,2020,발달상권,2120198,구역삼세무서,1,4,39,7376,5072,11531,141,36,766,717,161,146,106,66,2091420,436294,328421,332433,331363,315895,299932,242837,240540,33,2,3,0,0,291469,136934,480908,581241,394258,230867,267211,7269,0,7,0
351559.1732,2020,발달상권,2120199,경복아파트교차로,1,4,15,996,641,3830,17,2,126,45,12,2,0,48,525971,94960,80730,82803,82817,79623,76562,63576,59860,10,0,1,0,0,112742,37003,103867,149487,104901,62995,67719,6136,0,4,0
123462.4313,2020,발달상권,2120200,학동사거리,1,4,34,976,565,9363,14,7,45,27,9,8,3,77,1156239,151706,165071,181108,181761,173764,172286,158286,123968,78,1,4,0,0,266597,80062,267332,320988,215453,132050,140353,19362,0,4,0
108580.7768,2020,발달상권,2120201,도곡1동,1,4,15,1880,1108,11559,47,25,176,136,101,67,68,0,1041715,196090,159621,160220,160503,154744,149655,129516,127456,36,0,5,0,0,169293,156339,169505,211044,202394,137334,165099,11316,0,6,0
64061.38345,2020,발달상권,2120202,압구정로데오역(압구정로데오),1,4,36,1843,793,11735,14,0,10,7,0,0,54,478,2129008,264207,302492,324810,327265,314763,322447,301307,235925,77,1,4,2,0,265701,197054,485026,513641,386113,246386,300789,27519,8636,3,1
69965.35897,2020,발달상권,2120203,강남구청역,1,4,40,1522,920,7726,26,0,74,62,67,9,7,119,1907166,321345,297018,305933,306811,292043,279307,223296,202760,88,2,5,0,0,173251,205850,363702,466886,385341,227982,257402,10384,16551,6,1
139051.346,2020,발달상권,2120204,르네상스호텔사거리,1,4,24,1595,1127,41471,20,2,230,362,69,200,32,11,1286922,181815,215025,220206,218707,205129,191418,128183,108253,30,1,7,0,1,160960,90621,238843,346479,272001,170951,168026,24396,0,3,0
39693.91259,2020,발달상권,2120205,매봉역,1,4,24,1116,592,13950,24,29,66,18,50,55,29,9,534431,83381,83500,85212,85239,82141,78151,61956,58231,23,1,1,0,0,122443,50695,84511,109323,100963,82999,105937,136,0,6,0
67776.99746,2020,발달상권,2120206,개나리아파트,1,4,30,4039,2082,5280,53,5,212,159,68,60,57,289,1189598,254452,181670,184457,186035,178524,171546,145600,141766,45,2,4,0,0,148412,174477,194389,260946,250773,146772,162242,4836,0,8,0
94924.73137,2020,발달상권,2120207,선정릉역,1,4,42,6763,3891,12151,180,22,704,510,245,164,64,198,1733068,365629,263606,267127,268197,258716,249927,216522,208973,72,4,4,0,0,323475,202861,320260,415293,348544,198351,247757,11730,11358,11,1
111860.0119,2020,발달상권,2120208,청담사거리(청담동명품거리),1,4,42,3265,1913,10577,47,0,52,129,235,74,32,224,1586277,288408,227685,242256,242855,235316,234044,216448,187674,93,5,7,0,0,331336,150307,295331,377248,294093,207087,262214,37226,0,8,0
65485.6613,2020,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",1,4,25,1374,671,8984,20,20,31,85,16,33,44,227,590025,101447,88225,91065,91534,88564,86826,75802,68011,75,4,5,0,0,134148,96298,75828,104392,116633,80154,116721,3326,0,3,0
111320.8135,2020,발달상권,2120210,선릉역,1,4,95,4780,3339,48780,94,25,683,736,101,116,33,19,4916158,768531,785356,804881,804795,762733,724779,551128,482487,150,1,11,0,0,360433,558541,899345,1185183,993170,643070,636852,43784,38717,6,1
81388.16063,2020,발달상권,2120211,도성초등학교,1,4,9,1638,726,984,23,3,65,52,30,57,50,81,829665,108698,119788,120427,121245,118630,119168,120259,110148,27,0,1,0,0,72437,229142,105642,119047,167747,98633,109452,2219,0,4,0
30869.45238,2020,발달상권,2120212,한티역,1,4,21,1481,682,713,20,0,29,73,43,13,17,104,1124224,186881,155102,158985,159208,156949,160152,172883,160945,58,1,6,1,0,112734,368247,114810,114604,237844,149366,139353,9491,8626,4,1
69938.6272,2020,발달상권,2120213,삼성중앙역,1,4,37,4094,2304,8472,90,13,475,219,91,43,26,213,1646831,321478,256834,262249,261668,251248,239950,192675,182207,41,2,3,0,0,228925,134124,288711,416986,372625,205847,228538,2479,3165,3,1
126132.5851,2020,발달상권,2120214,영동대교남단교차로,1,4,18,761,321,3990,8,0,0,16,0,0,12,200,232194,31624,36015,37040,37425,35932,34711,27931,23138,11,0,1,0,0,89135,23933,34280,54071,45459,35547,38903,4339,0,1,0
65170.4666,2020,발달상권,2120215,포스코사거리,1,4,69,3513,2227,61656,29,0,116,631,132,190,39,284,3026865,501655,499424,512220,510383,478288,442507,304491,279552,92,0,17,0,0,318625,302401,553204,807083,685827,371101,307249,32243,0,7,0
21501.35462,2020,발달상권,2120216,경기고교사거리(경기고교앞사거리),1,4,16,218,151,4934,1,0,0,0,0,0,0,12,173549,17724,26981,27670,27909,26804,25584,21074,17528,31,0,4,0,0,71694,18607,24873,38662,33682,25521,32205,32251,0,6,0
86204.85628,2020,발달상권,2120217,대치사거리,1,4,18,3789,2015,2779,102,30,299,233,231,88,39,57,1126848,210945,170411,171963,171718,164836,160135,144866,142919,11,0,2,0,0,159410,260376,164593,194964,225153,145651,136111,4846,0,5,0
0,2020,발달상권,2120218,코엑스,1,4,26,28,17,290,0,0,0,0,0,0,0,0,41356,2647,6252,6541,6724,6545,6375,4889,4030,22,0,6,0,0,145396,1943,9018,11890,9103,5090,4312,10767,0,3,0
72772.87107,2020,발달상권,2120219,은마아파트,1,4,36,1039,418,17161,18,0,3,23,26,9,19,132,1048992,177417,143098,144075,145236,143155,146769,168238,158420,57,0,6,0,0,149660,385886,115012,96996,192696,133908,124493,13588,0,7,0
23679.54261,2020,발달상권,2120220,대치역,1,4,25,831,255,5578,3,0,0,0,0,0,0,212,519791,84312,73392,73979,73009,73520,74273,79142,72475,72,1,8,0,0,163253,179416,47025,41928,102757,70680,77983,12054,9095,5,1
49012.11775,2020,발달상권,2120221,봉은사역,1,4,18,693,489,19513,7,0,5,42,13,18,21,78,387609,59459,62194,63242,62903,60142,56889,42737,39501,33,2,6,0,0,124925,44012,65177,90967,81703,49987,55762,22579,7128,6,1
23654.78679,2020,발달상권,2120222,삼성역,1,4,52,746,508,43324,8,0,2,3,37,18,8,31,900765,68607,155882,160143,158620,147936,134723,77960,65500,88,3,15,1,0,356336,69819,186943,257757,188849,106419,90979,80555,35230,13,1
3553.485507,2020,발달상권,2120223,휘문고교사거리,1,4,6,309,111,9166,9,0,0,9,18,20,2,34,205166,19128,34803,35662,35121,33136,30461,19179,16804,9,0,0,0,0,133569,28795,34870,50481,43611,24779,22630,6990,0,5,0
137360.8601,2020,발달상권,2120224,수서역,1,4,23,594,437,12418,0,0,0,0,0,0,0,0,202846,36779,31779,31921,32027,31162,30266,23725,21965,40,0,3,0,0,60183,19819,20738,34579,34359,29679,63671,6337,39250,4,1
97512.61594,2020,전통시장,2130303,영동전통시장,1,4,3,1142,728,242,19,0,130,72,19,11,0,2,426748,78476,63613,65751,65648,62998,62907,56468,49363,5,0,0,0,0,39097,21155,100312,108010,78942,51361,66968,0,0,0,0
56916.90217,2020,전통시장,2130310,강남개포시장,1,4,9,112,83,298,0,0,0,0,0,0,0,0,176840,14420,25039,25669,26106,25435,25620,25706,23264,30,0,3,0,0,25363,38253,18608,19387,30980,27624,41987,1940,5001,2,1
15265.54823,2020,관광특구,1001496,강남 마이스 관광특구,1,4,16,29,18,15904,0,0,0,0,0,0,0,0,90836,5806,14166,14782,15082,14512,13934,10092,8270,34,1,8,1,0,237891,4351,19931,26440,19817,11035,9265,38457,0,5,0
59388.55954,2021,발달상권,2120185,논현역,1,1,53,3768,2428,12764,52,4,281,370,159,58,14,76,2667845,474811,408623,422398,419171,407750,394964,325192,289748,105,1,7,0,0,321182,164930,555007,682067,527282,344195,394363,5974,9472,3,1
40143.60741,2021,발달상권,2120186,가로수길,1,1,27,3152,1777,6518,62,0,196,151,94,54,43,88,2192571,302179,320269,335055,335582,330111,324472,292700,254383,42,2,4,0,0,256687,241703,495162,509062,384326,246695,315624,9105,0,2,0
106831.9843,2021,발달상권,2120187,신논현역,1,1,75,5512,3959,13076,61,5,365,218,64,28,43,75,2862091,462170,424801,438413,436810,426548,421460,384552,329505,154,3,7,0,0,382392,218756,747843,736517,513911,308502,336563,1356,14597,3,1
25113.4935,2021,발달상권,2120188,압구정역,1,1,41,1129,598,8579,20,1,55,36,15,8,26,80,1658314,184918,249587,265337,261528,253543,249936,212855,165530,213,0,14,1,0,251745,217745,297435,350478,321220,211788,259648,35139,14424,6,1
99305.00135,2021,발달상권,2120190,강남을지병원,1,1,33,2274,1334,11703,46,0,174,215,40,34,32,30,1329969,216789,204723,216481,214436,207539,199407,154411,132974,72,0,3,0,0,295195,96326,278944,358590,275819,148286,172004,16297,0,6,0
107236.5037,2021,발달상권,2120191,학동역,1,1,48,4394,2961,13862,82,18,307,559,57,30,20,155,1847597,327496,284161,297116,295115,286865,272865,214987,196489,65,4,6,0,0,366286,152357,388652,485081,357032,212831,251645,12764,12375,6,1
103219.9578,2021,발달상권,2120192,뱅뱅사거리,1,1,63,6735,4796,27462,47,11,405,536,94,52,56,278,1749534,299675,279194,287098,284052,273950,259854,188154,177230,87,2,13,0,1,317599,142729,339408,466722,359010,219082,222580,17427,0,3,0
41177.19259,2021,발달상권,2120193,도산공원교차로,1,1,21,1184,596,6384,33,0,51,65,36,21,32,102,614417,76760,94675,101655,101076,97420,93611,69150,56830,19,0,4,0,0,185023,44112,121474,163589,132355,70785,82102,6566,0,3,0
82334.07681,2021,발달상권,2120194,언주역(차병원),1,1,46,2599,1764,12628,63,5,400,330,80,39,13,97,1686938,295682,262055,270721,267330,260970,249980,196645,179237,67,1,3,0,0,242446,86157,354255,489566,345350,195711,215898,7750,5778,7,1
56387.28426,2021,발달상권,2120195,성수대교남단,1,1,12,444,224,5611,9,5,23,26,15,6,21,26,891629,98980,128928,137805,138011,135128,133970,120767,97020,51,0,8,0,0,126829,89944,191895,207176,162955,105721,133941,17287,0,2,0
122996.3585,2021,발달상권,2120196,서울세관,1,1,15,1346,899,9687,24,0,16,19,10,22,17,33,841726,149152,128961,136181,135707,131632,125785,95717,87743,36,4,5,0,0,185479,91133,146161,205889,178846,100045,119654,7510,0,7,0
99511.4238,2021,발달상권,2120197,역삼역,1,1,148,6012,4306,58694,101,6,749,419,202,135,61,39,3241545,428922,533076,563775,555028,534526,494411,299105,261621,172,2,25,0,0,562806,127647,743643,968293,672331,382852,346779,50652,29182,7,1
101016.762,2021,발달상권,2120198,구역삼세무서,1,1,38,7376,5072,11531,141,36,766,717,161,146,106,66,2077839,433422,321880,331074,326714,319012,303308,238686,237164,33,2,3,0,0,291469,138399,470180,586222,393200,226601,263237,9153,0,7,0
322109.8,2021,발달상권,2120199,경복아파트교차로,1,1,15,996,641,3830,17,2,126,45,12,2,0,48,562565,101345,85435,88136,87704,86090,83043,67707,64449,10,0,1,0,0,112742,40555,113324,155651,113313,67649,72072,6038,0,4,0
78585.96869,2021,발달상권,2120200,학동사거리,1,1,33,976,565,9363,14,7,45,27,9,8,3,77,1175955,131814,167878,185477,186898,180597,176245,156881,121980,78,1,4,0,0,266597,81167,278565,327455,222050,132420,134297,11503,0,4,0
88740.83407,2021,발달상권,2120201,도곡1동,1,1,15,1880,1108,11559,47,25,176,136,101,67,68,0,1051049,195084,159971,161753,161546,157902,153374,130313,126189,36,0,5,0,0,169293,151082,174292,219832,204980,139052,161812,8686,0,6,0
26338.04938,2021,발달상권,2120202,압구정로데오역(압구정로데오),1,1,36,1843,793,11735,14,0,10,7,0,0,54,478,1999243,206145,285273,307849,309597,303462,299983,275296,217785,77,1,4,2,0,265701,178415,455683,483328,366643,231552,283625,32006,6217,3,1
61029.78718,2021,발달상권,2120203,강남구청역,1,1,39,1522,920,7726,26,0,74,62,67,9,7,119,1836060,301186,278649,293160,293305,286416,274453,214870,195206,88,2,5,0,0,173251,204295,356353,449179,368558,217720,239954,7356,14045,6,1
105479.0528,2021,발달상권,2120204,르네상스호텔사거리,1,1,24,1595,1127,41471,20,2,230,362,69,200,32,11,1240425,174476,201570,211788,208974,201143,188256,123059,105634,30,1,7,0,1,160960,91423,226615,328380,264970,167859,161179,29526,0,3,0
33371.6,2021,발달상권,2120205,매봉역,1,1,24,1116,592,13950,24,29,66,18,50,55,29,9,501217,75293,77488,80082,80102,78067,74963,57229,53287,23,1,1,0,0,122443,47094,79416,103295,94176,76209,101025,2623,0,6,0
