매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구,점포수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,버스정류장_수
287163.8143,2021,골목상권,2110961,언주역 3번,5,1,2163,1335,962,202772,1,0,0,0,63031,0,0,0,173155.2,145304.5,668.0,2873.580002,0.0,1.110564643,0.158652092,0.444752658,,,,,,,,,,,,,,,,,,,,,,,,,
128055.8074,2021,골목상권,2110963,역삼월드메르디앙아파트,5,1,1684,860,780,53145,0,0,0,1,40391,0,0,0,54335.4,48511.0,596.0,2873.436274,0.0,0.742739719,0.247579906,0.463182898,,,,,,,,,,,,,,,,,,,,,,,,,
255329.837,2021,골목상권,2110965,언주역 6번,5,1,2245,1500,1139,134241,0,0,0,2,65107,0,0,0,123456.8,97052.5,706.0,2873.148116,0.0,0.921559894,0.307186631,0.507349666,,,,,,,,,,,,,,,,,,,,,,,,,
134598.987,2021,골목상권,2110966,논현2동주민센터,5,1,2864,1577,1637,345854,0,0,0,0,93544,0,0,0,276793.0,193169.0,842.0,2873.091488,0.0,0.64140939,0.534507825,0.571578212,,,,,,,,,,,,,,,,,,,,,,,,,
385326.4519,2021,골목상권,2110967,역삼역 8번,5,1,1279,864,377,94699,0,0,0,0,68671,0,0,0,90367.8,67438.5,393.0,2873.241199,0.0,1.310596904,0.436865635,0.294761532,,,,,,,,,,,,,,,,,,,,,,,,,
624140.1815,2021,골목상권,2110971,선정릉역 4번,5,1,3870,2549,1542,125120,0,1,0,0,133221,0,0,0,127036.4,107818.0,1663.0,2873.396273,0.0,0.675569167,0.075063241,0.398449612,,,,,,,,,,,,,,,,,,,,,,,,,
250664.7,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,5,1,1921,1003,2628,35475,0,0,0,0,46603,0,0,0,40143.2,35780.0,624.0,2872.715358,0.0,0.643735382,0.429156921,1.36803748,,,,,,,,,,,,,,,,,,,,,,,,,
233357.3963,2021,골목상권,2110974,언주중학교,5,1,1513,796,292,113555,0,0,0,0,35150,0,0,0,109818.2,102402.5,542.0,2872.427722,0.0,1.706970128,0.568990043,0.192994052,,,,,,,,,,,,,,,,,,,,,,,,,
512828.7444,2021,골목상권,2110975,매봉역 1번,5,1,890,353,10837,56943,0,0,0,0,52363,44941,535530,1,42377.2,40289.5,250.0,2872.159544,0.381949086,1.145847259,2.291694517,12.17640449,,,,,,,,,,,,,,,,,,,,,,,,,
192875.1259,2021,골목상권,2110976,언북초등학교,5,1,2022,1080,578,132193,1,0,0,0,55724,0,0,0,113018.8,99031.5,528.0,2872.510751,0.0,1.076735338,0.358911779,0.285855589,,,,,,,,,,,,,,,,,,,,,,,,,
122130.9284,2021,골목상권,2110977,논현로18길,5,1,691,340,148,21973,0,0,0,0,17287,0,0,0,18939.4,15428.0,119.0,2872.495054,0.0,5.20622433,0.0,0.214182344,,,,,,,,,,,,,,,,,,,,,,,,,
143653.4778,2021,골목상권,2110980,개포지구대옆,5,1,2629,1125,663,82677,0,0,0,0,85827,0,0,0,77951.6,70725.0,701.0,2872.82152,0.0,0.349540354,0.116513451,0.252187143,,,,,,,,,,,,,,,,,,,,,,,,,
295884.9333,2021,골목상권,2110981,국악고교사거리,5,1,2118,907,361,82315,0,0,0,0,67409,3395,0,0,65946.4,60562.5,580.0,2873.011088,0.148348143,1.335133291,0.296696287,0.170443815,,,,,,,,,,,,,,,,,,,,,,,,,
155203.8185,2021,골목상권,2110982,강남구보훈회관,5,1,827,406,166,28324,0,0,0,0,19865,0,0,0,27183.6,27772.0,206.0,2872.874469,0.0,1.510193808,0.503397936,0.200725514,,,,,,,,,,,,,,,,,,,,,,,,,
1217231.215,2021,골목상권,2110983,국립국악고등학교,5,1,2703,1231,783,68094,1,0,0,0,56041,4749,0,0,66712.2,66143.0,611.0,2872.347501,0.178440784,0.535322353,0.535322353,0.289678135,,,,,,,,,,,,,,,,,,,,,,,,,
346445.7958,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),5,1,4267,1912,1556,107175,0,0,0,0,137097,3164,0,0,138699.0,136036.5,1067.0,2872.557676,0.072941056,0.583528451,0.729410563,0.364659011,,,,,,,,,,,,,,,,,,,,,,,,,
442714.3556,2021,골목상권,2110985,청담근린공원,5,1,956,480,1338,43609,0,0,0,0,43265,0,0,0,37171.4,33350.0,239.0,2872.614184,0.0,0.693401133,0.231133711,1.39958159,,,,,,,,,,,,,,,,,,,,,,,,,
227011.563,2021,골목상권,2110988,청담역 3번,5,1,1289,463,1594,34861,0,0,0,0,79185,0,850830,1,28352.6,28226.0,345.0,2872.928056,0.0,0.378859633,0.252573088,1.236617533,,,,,,,,,,,,,,,,,,,,,,,,,
174677.5642,2021,골목상권,2110989,대치동아우편취급국,5,1,1588,904,444,122948,1,0,0,0,40587,0,0,0,107167.4,86481.0,687.0,2873.190261,0.0,2.217458792,0.24638431,0.279596977,,,,,,,,,,,,,,,,,,,,,,,,,
198632.6759,2021,골목상권,2110992,도곡초등학교,5,1,7894,3681,2179,323539,3,0,0,0,138866,0,0,0,256594.8,279206.5,1958.0,2872.545151,0.0,1.296213616,0.216035603,0.27603243,,,,,,,,,,,,,,,,,,,,,,,,,
112924.8241,2021,골목상권,2110994,개포고등학교,5,1,1777,797,494,74548,1,0,0,0,61589,0,0,0,81282.8,77705.5,362.0,2871.077184,0.0,0.974199938,2.922599815,0.277996624,,,,,,,,,,,,,,,,,,,,,,,,,
235282.4889,2021,골목상권,2110995,봉은사역 4번,5,1,2802,1097,5085,83274,0,0,0,0,122756,6157,0,0,76870.0,75101.5,893.0,2871.574361,0.081462413,0.24438724,0.407312066,1.814775161,,,,,,,,,,,,,,,,,,,,,,,,,
166449.9481,2021,골목상권,2110996,대치2동주민센터,5,1,1430,682,1959,126668,2,0,0,0,112840,15585,0,0,96862.6,94865.0,525.0,2871.234465,0.088621056,0.265863169,0.708968451,1.36993007,,,,,,,,,,,,,,,,,,,,,,,,,
441527.3302,2021,골목상권,2110997,대청초등학교,5,1,7187,3441,1724,376465,1,0,0,0,236963,134903,0,0,402343.0,388401.0,836.0,2870.500058,0.422006811,0.886214303,1.89903065,0.239877557,,,,,,,,,,,,,,,,,,,,,,,,,
456508.7148,2021,골목상권,2110999,윗방죽마을공원,5,1,3177,2401,268,13955,0,1,0,0,239796,76175,0,0,11417.2,12123.5,17.0,2869.941534,0.208510567,0.250212681,0.417021135,0.084356311,,,,,,,,,,,,,,,,,,,,,,,,,
49763.92963,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),5,1,444,201,39,14068,0,0,0,0,52892,2790,0,0,7879.6,7199.0,0.0,2870.179683,0.189064509,0.567193526,0.567193526,0.087837838,,,,,,,,,,,,,,,,,,,,,,,,,
60874.11111,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,5,1,317,0,317,69,0,0,0,0,59240,3047,0,0,27.6,96.0,0.0,2870.953003,0.168804862,0.506414585,0.844024308,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
383454.2289,2021,골목상권,2110949,한남IC,5,2,564,281,1683,63933,0,0,0,0,62126,0,0,0,49102.8,40226.0,112.0,2870.953003,0.0,0.965779223,0.482889611,2.984042553,,,,,,,,,,,,,,,,,,,,,,,,,
129050.6401,2021,골목상권,2110951,신사은행나무공원,5,2,979,574,273,100669,0,0,0,0,29000,0,0,0,84468.2,68540.0,161.0,2871.142548,0.0,1.379310345,0.344827586,0.278855975,,,,,,,,,,,,,,,,,,,,,,,,,
235355.4945,2021,골목상권,2110952,논현목련공원,5,2,868,571,117,25712,0,0,0,0,21629,0,0,0,26030.2,25586.5,257.0,2871.85561,0.0,1.387026677,0.924684451,0.134792627,,,,,,,,,,,,,,,,,,,,,,,,,
109386.8104,2021,골목상권,2110954,국기원,5,2,448,303,636,130227,0,0,0,2,39798,0,0,0,63287.8,59592.0,34.0,2872.080174,0.0,1.005075632,0.753806724,1.419642857,,,,,,,,,,,,,,,,,,,,,,,,,
345697.2469,2021,골목상권,2110955,논현초등학교,5,2,7089,4515,3430,423282,0,0,0,0,190912,0,0,0,413719.6,387919.0,2056.0,2872.9522,0.0,1.571404626,0.62856185,0.483848216,,,,,,,,,,,,,,,,,,,,,,,,,
300203.0128,2021,골목상권,2110957,언북중학교,5,2,1761,1088,1251,156513,0,0,0,0,94815,0,0,0,154015.6,97957.0,529.0,2871.987648,0.0,0.632811264,0.738279808,0.710391823,,,,,,,,,,,,,,,,,,,,,,,,,
226294.7619,2021,골목상권,2110958,역삼역 4번,5,2,861,544,994,71365,0,0,0,0,73119,0,0,0,63935.0,38053.5,290.0,2872.640721,0.0,0.410290075,0.547053433,1.154471545,,,,,,,,,,,,,,,,,,,,,,,,,
165375.3883,2021,골목상권,2110959,신구중학교,5,2,361,170,271,25013,0,0,0,0,35959,0,0,0,18927.8,15359.0,82.0,2873.154639,0.0,0.83428349,0.83428349,0.750692521,,,,,,,,,,,,,,,,,,,,,,,,,
292878.8315,2021,골목상권,2110960,은광여고,5,2,727,422,1522,15380,0,0,0,0,25543,0,0,0,17158.8,15174.0,239.0,2874.007127,0.0,1.174490076,1.174490076,2.093535076,,,,,,,,,,,,,,,,,,,,,,,,,
214933.9988,2021,골목상권,2110961,언주역 3번,5,2,2163,1335,962,229175,1,0,0,0,63031,0,0,0,200280.2,159479.5,668.0,2874.326331,0.0,1.427868826,0.158652092,0.444752658,,,,,,,,,,,,,,,,,,,,,,,,,
152785.2674,2021,골목상권,2110963,역삼월드메르디앙아파트,5,2,1684,860,780,47685,0,0,0,1,40391,0,0,0,50249.8,44176.0,596.0,2874.182966,0.0,0.742739719,0.247579906,0.463182898,,,,,,,,,,,,,,,,,,,,,,,,,
251538.652,2021,골목상권,2110965,언주역 6번,5,2,2245,1500,1139,134908,0,0,0,2,65107,0,0,0,124427.2,98746.0,706.0,2873.89523,0.0,0.460779947,0.307186631,0.507349666,,,,,,,,,,,,,,,,,,,,,,,,,
133962.2308,2021,골목상권,2110966,논현2동주민센터,5,2,2864,1577,1637,354280,0,0,0,0,93544,0,0,0,286814.6,203277.0,842.0,2873.83893,0.0,0.64140939,0.534507825,0.571578212,,,,,,,,,,,,,,,,,,,,,,,,,
329340.3651,2021,골목상권,2110967,역삼역 8번,5,2,1279,864,377,95506,0,0,0,0,68671,0,0,0,92800.2,68578.5,393.0,2873.988884,0.0,1.310596904,0.436865635,0.294761532,,,,,,,,,,,,,,,,,,,,,,,,,
567309.4762,2021,골목상권,2110971,선정릉역 4번,5,2,3870,2549,1542,118168,0,1,0,0,133221,0,0,0,122304.0,102460.0,1663.0,2874.1442,0.0,0.675569167,0.075063241,0.398449612,,,,,,,,,,,,,,,,,,,,,,,,,
264507.1538,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,5,2,1921,1003,2628,34176,0,0,0,0,46603,0,0,0,39572.4,34628.0,624.0,2873.463867,0.0,0.643735382,0.429156921,1.36803748,,,,,,,,,,,,,,,,,,,,,,,,,
197408.2692,2021,골목상권,2110974,언주중학교,5,2,1513,796,292,113494,0,0,0,0,35150,0,0,0,111938.6,102342.5,542.0,2873.176653,0.0,1.706970128,0.568990043,0.192994052,,,,,,,,,,,,,,,,,,,,,,,,,
452318.4851,2021,골목상권,2110975,매봉역 1번,5,2,890,353,10837,58350,0,0,0,0,52363,32260,586484,1,43931.2,41035.5,250.0,2872.90889,0.381949086,1.336821802,2.291694517,12.17640449,,,,,,,,,,,,,,,,,,,,,,,,,
175200.8187,2021,골목상권,2110976,언북초등학교,5,2,2022,1080,578,132104,1,0,0,0,55724,0,0,0,113871.4,98528.5,528.0,2873.260259,0.0,1.076735338,0.358911779,0.285855589,,,,,,,,,,,,,,,,,,,,,,,,,
123252.1917,2021,골목상권,2110977,논현로18길,5,2,691,340,148,21059,0,0,0,0,17287,0,0,0,18264.2,14834.5,119.0,2873.244874,0.0,5.20622433,0.0,0.214182344,,,,,,,,,,,,,,,,,,,,,,,,,
136930.4945,2021,골목상권,2110980,개포지구대옆,5,2,2629,1125,663,78345,0,0,0,0,85827,0,0,0,74523.6,66393.5,701.0,2873.571513,0.0,0.349540354,0.116513451,0.252187143,,,,,,,,,,,,,,,,,,,,,,,,,
274627.1465,2021,골목상권,2110981,국악고교사거리,5,2,2118,907,361,79626,0,0,0,0,67409,0,0,0,65029.2,60333.5,580.0,2873.76131,0.148348143,1.335133291,0.296696287,0.170443815,,,,,,,,,,,,,,,,,,,,,,,,,
162463.9231,2021,골목상권,2110982,강남구보훈회관,5,2,827,406,166,27872,0,0,0,0,19865,0,0,0,28177.6,28496.5,206.0,2873.625053,0.0,1.510193808,0.503397936,0.200725514,,,,,,,,,,,,,,,,,,,,,,,,,
1208379.484,2021,골목상권,2110983,국립국악고등학교,5,2,2703,1231,783,58600,1,0,0,0,56041,4572,0,0,56425.0,55269.5,611.0,2873.098605,0.178440784,0.535322353,0.535322353,0.289678135,,,,,,,,,,,,,,,,,,,,,,,,,
423252.4304,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),5,2,4267,1912,1556,104007,0,0,0,0,137097,3193,0,0,138650.4,133198.5,1067.0,2873.309,0.072941056,0.437646338,0.729410563,0.364659011,,,,,,,,,,,,,,,,,,,,,,,,,
370874.0549,2021,골목상권,2110985,청담근린공원,5,2,956,480,1338,42433,0,0,0,0,43265,0,0,0,37006.4,34102.5,239.0,2873.365792,0.0,0.693401133,0.231133711,1.39958159,,,,,,,,,,,,,,,,,,,,,,,,,
229537.6154,2021,골목상권,2110988,청담역 3번,5,2,1289,463,1594,35376,0,0,0,0,79185,0,919563,1,28681.0,28646.0,345.0,2873.679842,0.0,0.378859633,0.252573088,1.236617533,,,,,,,,,,,,,,,,,,,,,,,,,
183541.7998,2021,골목상권,2110989,대치동아우편취급국,5,2,1588,904,444,126277,1,0,0,0,40587,0,0,0,108986.0,87126.5,687.0,2873.942247,0.0,2.217458792,0.24638431,0.279596977,,,,,,,,,,,,,,,,,,,,,,,,,
197417.862,2021,골목상권,2110992,도곡초등학교,5,2,7894,3681,2179,330411,3,0,0,0,138866,0,0,0,252357.2,285247.0,1958.0,2873.297707,0.0,1.296213616,0.216035603,0.27603243,,,,,,,,,,,,,,,,,,,,,,,,,
108036.1081,2021,골목상권,2110994,개포고등학교,5,2,1777,797,494,68905,1,0,0,0,61589,0,0,0,81889.2,74555.0,362.0,2871.830645,0.0,0.974199938,2.922599815,0.277996624,,,,,,,,,,,,,,,,,,,,,,,,,
244033.5897,2021,골목상권,2110995,봉은사역 4번,5,2,2802,1097,5085,82668,0,0,0,0,122756,6745,0,0,77652.2,76840.0,893.0,2872.327926,0.081462413,0.24438724,0.407312066,1.814775161,,,,,,,,,,,,,,,,,,,,,,,,,
158681.381,2021,골목상권,2110996,대치2동주민센터,5,2,1430,682,1959,145816,2,0,0,0,112840,17361,0,0,106751.4,105349.0,525.0,2871.988476,0.088621056,0.265863169,0.708968451,1.36993007,,,,,,,,,,,,,,,,,,,,,,,,,
392598.0464,2021,골목상권,2110997,대청초등학교,5,2,7187,3441,1724,353266,1,0,0,0,236963,131046,0,0,376906.6,363480.0,836.0,2871.254676,0.422006811,0.75961226,1.89903065,0.239877557,,,,,,,,,,,,,,,,,,,,,,,,,
398753.1264,2021,골목상권,2110999,윗방죽마을공원,5,2,3177,2401,268,13696,0,1,0,0,239796,77103,0,0,11512.6,12221.5,17.0,2870.696687,0.208510567,0.250212681,0.417021135,0.084356311,,,,,,,,,,,,,,,,,,,,,,,,,
29955.89377,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),5,2,444,201,39,14130,0,0,0,0,52892,3473,0,0,8022.2,7526.5,0.0,2870.935047,0.189064509,0.567193526,0.567193526,0.087837838,,,,,,,,,,,,,,,,,,,,,,,,,
65261.80586,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,5,2,317,0,317,138,0,0,0,0,59240,3484,0,0,163.2,178.5,0.0,2871.708359,0.168804862,0.506414585,0.844024308,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
393565.7899,2021,골목상권,2110949,한남IC,5,3,564,281,1683,64383,0,0,0,0,62126,0,0,0,51649.0,42591.5,112.0,2871.708359,0.0,0.965779223,0.482889611,2.984042553,,,,,,,,,,,,,,,,,,,,,,,,,
212998.1304,2021,골목상권,2110951,신사은행나무공원,5,3,979,574,273,85656,0,0,0,0,29000,0,0,0,74558.8,62346.5,161.0,2871.898135,0.0,1.034482759,0.344827586,0.278855975,,,,,,,,,,,,,,,,,,,,,,,,,
270556.4094,2021,골목상권,2110952,논현목련공원,5,3,868,571,117,27131,0,0,0,0,21629,0,0,0,27283.4,26936.5,257.0,2872.611215,0.0,1.387026677,0.924684451,0.134792627,,,,,,,,,,,,,,,,,,,,,,,,,
144917.4638,2021,골목상권,2110954,국기원,5,3,448,303,636,104733,0,0,0,2,39798,0,0,0,55940.8,52404.0,34.0,2872.835995,0.0,0.753806724,0.753806724,1.419642857,,,,,,,,,,,,,,,,,,,,,,,,,
384362.8102,2021,골목상권,2110955,논현초등학교,5,3,7089,4515,3430,425187,0,0,0,0,190912,0,0,0,411667.6,384060.0,2056.0,2873.707974,0.0,1.466644318,0.62856185,0.483848216,,,,,,,,,,,,,,,,,,,,,,,,,
417075.1359,2021,골목상권,2110957,언북중학교,5,3,1761,1088,1251,145936,0,0,0,0,94815,0,0,0,144719.6,96910.5,529.0,2872.744122,0.0,0.632811264,0.738279808,0.710391823,,,,,,,,,,,,,,,,,,,,,,,,,
227726.058,2021,골목상권,2110958,역삼역 4번,5,3,861,544,994,63079,0,0,0,0,73119,0,0,0,56836.8,33553.0,290.0,2873.397237,0.0,0.410290075,0.547053433,1.154471545,,,,,,,,,,,,,,,,,,,,,,,,,
182610.4601,2021,골목상권,2110959,신구중학교,5,3,361,170,271,20228,0,0,0,0,35959,0,0,0,15443.4,13083.5,82.0,2873.911254,0.0,0.83428349,0.83428349,0.750692521,,,,,,,,,,,,,,,,,,,,,,,,,
388862.1159,2021,골목상권,2110960,은광여고,5,3,727,422,1522,14596,0,0,0,0,25543,0,0,0,14957.8,14539.0,239.0,2874.763703,0.0,1.174490076,1.174490076,2.093535076,,,,,,,,,,,,,,,,,,,,,,,,,
345121.4312,2021,골목상권,2110961,언주역 3번,5,3,2163,1335,962,124522,1,0,0,0,63031,0,0,0,116776.6,83955.0,668.0,2875.083086,0.0,1.427868826,0.158652092,0.444752658,,,,,,,,,,,,,,,,,,,,,,,,,
155593.9022,2021,골목상권,2110963,역삼월드메르디앙아파트,5,3,1684,860,780,53699,0,0,0,1,40391,0,0,0,54504.4,46482.0,596.0,2874.940088,0.0,0.742739719,0.247579906,0.463182898,,,,,,,,,,,,,,,,,,,,,,,,,
296333.7101,2021,골목상권,2110965,언주역 6번,5,3,2245,1500,1139,133291,0,0,0,2,65107,0,0,0,123431.8,96792.5,706.0,2874.652777,0.0,0.460779947,0.307186631,0.507349666,,,,,,,,,,,,,,,,,,,,,,,,,
135994.7663,2021,골목상권,2110966,논현2동주민센터,5,3,2864,1577,1637,321086,0,0,0,0,93544,0,0,0,269429.4,195853.0,842.0,2874.596808,0.0,0.64140939,0.534507825,0.571578212,,,,,,,,,,,,,,,,,,,,,,,,,
352314.5725,2021,골목상권,2110967,역삼역 8번,5,3,1279,864,377,96022,0,0,0,0,68671,0,0,0,94148.8,69401.5,393.0,2874.747011,0.0,1.310596904,0.436865635,0.294761532,,,,,,,,,,,,,,,,,,,,,,,,,
680018.4928,2021,골목상권,2110971,선정릉역 4번,5,3,3870,2549,1542,97367,0,1,0,0,133221,0,0,0,100166.4,87818.0,1663.0,2874.902572,0.0,0.675569167,0.075063241,0.398449612,,,,,,,,,,,,,,,,,,,,,,,,,
292527.0652,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,5,3,1921,1003,2628,39177,0,0,0,0,46603,0,0,0,43836.2,37420.5,624.0,2874.222826,0.0,0.643735382,0.429156921,1.36803748,,,,,,,,,,,,,,,,,,,,,,,,,
257288.4293,2021,골목상권,2110974,언주중학교,5,3,1513,796,292,109146,0,0,0,0,35150,0,0,0,105867.2,97251.0,542.0,2873.936038,0.0,1.706970128,0.568990043,0.192994052,,,,,,,,,,,,,,,,,,,,,,,,,
635194.9475,2021,골목상권,2110975,매봉역 1번,5,3,890,353,10837,64870,0,0,0,0,52363,30545,528455,1,52927.6,46417.5,250.0,2873.668693,0.381949086,1.145847259,2.291694517,12.17640449,,,,,,,,,,,,,,,,,,,,,,,,,
188442.3659,2021,골목상권,2110976,언북초등학교,5,3,2022,1080,578,115885,1,0,0,0,55724,0,0,0,103296.6,92500.0,528.0,2874.020229,0.0,1.076735338,0.358911779,0.285855589,,,,,,,,,,,,,,,,,,,,,,,,,
138697.7729,2021,골목상권,2110977,논현로18길,5,3,691,340,148,23779,0,0,0,0,17287,0,0,0,21834.6,18218.0,119.0,2874.00516,0.0,5.20622433,0.0,0.214182344,,,,,,,,,,,,,,,,,,,,,,,,,
160567.3732,2021,골목상권,2110980,개포지구대옆,5,3,2629,1125,663,91251,0,0,0,0,85827,0,0,0,86834.6,77724.5,701.0,2874.331975,0.0,0.349540354,0.116513451,0.252187143,,,,,,,,,,,,,,,,,,,,,,,,,
320960.1268,2021,골목상권,2110981,국악고교사거리,5,3,2118,907,361,75040,0,0,0,0,67409,0,0,0,60764.8,55447.0,580.0,2874.522005,0.148348143,1.335133291,0.296696287,0.170443815,,,,,,,,,,,,,,,,,,,,,,,,,
174409.471,2021,골목상권,2110982,강남구보훈회관,5,3,827,406,166,26222,0,0,0,0,19865,0,0,0,25271.8,25348.5,206.0,2874.386113,0.0,1.510193808,0.503397936,0.200725514,,,,,,,,,,,,,,,,,,,,,,,,,
1177033.587,2021,골목상권,2110983,국립국악고등학교,5,3,2703,1231,783,68827,1,0,0,0,56041,4391,0,0,64719.8,63413.5,611.0,2873.86019,0.178440784,0.535322353,0.535322353,0.289678135,,,,,,,,,,,,,,,,,,,,,,,,,
436610.558,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),5,3,4267,1912,1556,108291,0,0,0,0,137097,3151,0,0,149250.8,149444.5,1067.0,2874.07081,0.072941056,0.437646338,0.729410563,0.364659011,,,,,,,,,,,,,,,,,,,,,,,,,
449646.8116,2021,골목상권,2110985,청담근린공원,5,3,956,480,1338,36392,0,0,0,0,43265,0,0,0,30982.8,27854.0,239.0,2874.127889,0.0,0.693401133,0.231133711,1.39958159,,,,,,,,,,,,,,,,,,,,,,,,,
242459.2609,2021,골목상권,2110988,청담역 3번,5,3,1289,463,1594,22581,0,0,0,0,79185,0,800348,1,19609.0,21630.0,345.0,2874.442122,0.0,0.378859633,0.252573088,1.236617533,,,,,,,,,,,,,,,,,,,,,,,,,
203349.3853,2021,골목상권,2110989,대치동아우편취급국,5,3,1588,904,444,115565,1,0,0,0,40587,0,0,0,106155.0,84793.0,687.0,2874.70473,0.0,2.217458792,0.24638431,0.279596977,,,,,,,,,,,,,,,,,,,,,,,,,
209534.7677,2021,골목상권,2110992,도곡초등학교,5,3,7894,3681,2179,367458,3,0,0,0,138866,0,0,0,283501.4,313626.5,1958.0,2874.060763,0.0,1.368225484,0.216035603,0.27603243,,,,,,,,,,,,,,,,,,,,,,,,,
129243.1957,2021,골목상권,2110994,개포고등학교,5,3,1777,797,494,65430,1,0,0,0,61589,0,0,0,65237.2,64051.5,362.0,2872.59461,0.0,0.974199938,2.922599815,0.277996624,,,,,,,,,,,,,,,,,,,,,,,,,
291507.1304,2021,골목상권,2110995,봉은사역 4번,5,3,2802,1097,5085,77055,0,0,0,0,122756,6456,0,0,75775.0,72031.0,893.0,2873.092,0.081462413,0.24438724,0.407312066,1.814775161,,,,,,,,,,,,,,,,,,,,,,,,,
170476.6014,2021,골목상권,2110996,대치2동주민센터,5,3,1430,682,1959,144976,2,0,0,0,112840,16632,0,0,111487.2,107939.0,525.0,2872.752999,0.088621056,0.265863169,0.708968451,1.36993007,,,,,,,,,,,,,,,,,,,,,,,,,
428920.788,2021,골목상권,2110997,대청초등학교,5,3,7187,3441,1724,356291,1,0,0,0,236963,122712,0,0,338150.2,332091.5,836.0,2872.01981,0.422006811,0.75961226,1.89903065,0.239877557,,,,,,,,,,,,,,,,,,,,,,,,,
428491.441,2021,골목상권,2110999,윗방죽마을공원,5,3,3177,2401,268,12329,0,1,0,0,239796,72132,0,0,10139.2,10012.0,17.0,2871.462361,0.208510567,0.291914794,0.417021135,0.084356311,,,,,,,,,,,,,,,,,,,,,,,,,
36671.55435,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),5,3,444,201,39,8596,0,0,0,0,52892,3267,0,0,4746.4,3568.5,0.0,2871.700936,0.189064509,0.567193526,0.567193526,0.087837838,,,,,,,,,,,,,,,,,,,,,,,,,
64655.39855,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,5,3,317,0,317,108,0,0,0,0,59240,2980,0,0,67.8,72.0,0.0,2872.474245,0.168804862,0.506414585,0.844024308,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
285373.3845,2021,골목상권,2110949,한남IC,5,4,564,281,1683,69269,0,0,0,0,62126,0,0,0,52577.2,45291.5,96.0,2872.474245,0.0,1.28770563,0.482889611,2.984042553,,,,,,,,,,,,,,,,,,,,,,,,,
169866.8696,2021,골목상권,2110951,신사은행나무공원,5,4,979,574,273,89503,0,0,0,0,29000,0,0,0,77612.6,64800.0,177.0,2872.672809,0.0,1.034482759,0.344827586,0.278855975,,,,,,,,,,,,,,,,,,,,,,,,,
231399.2283,2021,골목상권,2110952,논현목련공원,5,4,868,571,117,27588,0,0,0,0,21629,0,0,0,28554.4,28041.5,258.0,2873.38184,0.0,1.387026677,0.924684451,0.134792627,,,,,,,,,,,,,,,,,,,,,,,,,
367761.7705,2021,골목상권,2110955,논현초등학교,5,4,7089,4515,3430,449146,0,0,0,0,190912,0,0,0,427336.4,403601.0,2138.0,2873.580774,0.0,1.414264164,0.62856185,0.483848216,,,,,,,,,,,,,,,,,,,,,,,,,
373176.4819,2021,골목상권,2110957,언북중학교,5,4,1761,1088,1251,157525,0,0,0,0,94815,0,0,0,156006.0,101182.0,532.0,2872.455145,0.0,0.632811264,0.738279808,0.710391823,,,,,,,,,,,,,,,,,,,,,,,,,
249907.1449,2021,골목상권,2110958,역삼역 4번,5,4,861,544,994,68609,0,0,0,0,73119,0,0,0,59019.2,36070.5,280.0,2873.106247,0.0,0.410290075,0.547053433,1.154471545,,,,,,,,,,,,,,,,,,,,,,,,,
115440.0906,2021,골목상권,2110959,신구중학교,5,4,361,170,271,15849,0,0,0,0,35959,0,0,0,11387.4,9234.5,82.0,2873.62238,0.0,0.83428349,0.83428349,0.750692521,,,,,,,,,,,,,,,,,,,,,,,,,
